"id","chart_template_id/id","code_prefix_start","code_prefix_end","name"
"kp_rrif_acc_group_631","l10n_hr_coa_rrif_2015_template","6311","6319","631 - Gotovi proizvodi u javnom skladištu, silosu, i dr."
"kp_rrif_acc_group_632","l10n_hr_coa_rrif_2015_template","6321","6329","632 - Gotovi proizvodi dani u komisijsku prodaju"
"kp_rrif_acc_group_633","l10n_hr_coa_rrif_2015_template","6331","6339","633 - Gotovi proizvodi dani u konsignacijsku prodaju"
"kp_rrif_acc_group_634","l10n_hr_coa_rrif_2015_template","6341","6349","634 - Gotovi proizvodi u doradi, obradi i manipulaciji"
"kp_rrif_acc_group_635","l10n_hr_coa_rrif_2015_template","6351","6359","635 - Gotovi proizvodi u slobodnoj zoni"
"kp_rrif_acc_group_636","l10n_hr_coa_rrif_2015_template","6361","6369","636 - Zalihe nekurentnih proizvoda i otpadaka"
"kp_rrif_acc_group_637","l10n_hr_coa_rrif_2015_template","6371","6379","637 - Gotovi proizvodi u izložbenim prostorima"
"kp_rrif_acc_group_638","l10n_hr_coa_rrif_2015_template","6381","6389","638 - Gotovi proizvodi iz ortaštava"
"kp_rrif_acc_group_639","l10n_hr_coa_rrif_2015_template","6391","6399","639 - Vrijednosno usklađivanje zaliha gotovih proizvoda"
"kp_rrif_acc_group_64","l10n_hr_coa_rrif_2015_template","641","649","64 - GOTOVI PROIZVODI U VLASTITIM PRODAVAONICAMA"
"kp_rrif_acc_group_640","l10n_hr_coa_rrif_2015_template","6401","6409","640 - Gotovi proizvodi u prodaji u vlastitim prodavaonicama (analitika po prodavaonicama)"
"kp_rrif_acc_group_641","l10n_hr_coa_rrif_2015_template","6411","6419","641 - Uračunani PDV u vrijednosti proizvoda"
"kp_rrif_acc_group_642","l10n_hr_coa_rrif_2015_template","6421","6429","642 - Uračunani porez na luksuz"
"kp_rrif_acc_group_648","l10n_hr_coa_rrif_2015_template","6481","6489","648 - Uračunana marža u prodajnoj cijeni gotovih proizvoda"
"kp_rrif_acc_group_649","l10n_hr_coa_rrif_2015_template","6491","6499","649 - Vrijednosno usklađivanje gotovih proizvoda u prodavaonicama"
"kp_rrif_acc_group_65","l10n_hr_coa_rrif_2015_template","651","659","65 - OBRAČUN TROŠKOVA NABAVE ROBE - TROŠKOVI KUPNJE"
"kp_rrif_acc_group_650","l10n_hr_coa_rrif_2015_template","6501","6509","650 - Kupovna cijena robe od dobavljača"
"kp_rrif_acc_group_651","l10n_hr_coa_rrif_2015_template","6511","6519","651 - Ostali troškovi nabave u svezi s dovođenjem robe na zalihu"
"kp_rrif_acc_group_652","l10n_hr_coa_rrif_2015_template","6521","6529","652 - Carina i druge uvozne pristojbe za robu"
"kp_rrif_acc_group_653","l10n_hr_coa_rrif_2015_template","6531","6539","653 - Posebni porezi i trošarine (analitika)"
"kp_rrif_acc_group_659","l10n_hr_coa_rrif_2015_template","6591","6599","659 - Obračun nabave - trošak kupnje"
"kp_rrif_acc_group_66","l10n_hr_coa_rrif_2015_template","661","669","66 - ROBA"
"kp_rrif_acc_group_660","l10n_hr_coa_rrif_2015_template","6601","6609","660 - Roba u skladištu"
"kp_rrif_acc_group_661","l10n_hr_coa_rrif_2015_template","6611","6619","661 - Roba u tuđem skladištu i izlozima"
"kp_rrif_acc_group_662","l10n_hr_coa_rrif_2015_template","6621","6629","662 - Roba dana u komisijsku ili konsignacijsku prodaju"
"kp_rrif_acc_group_663","l10n_hr_coa_rrif_2015_template","6631","6639","663 - Roba u prodavaonicama"
"kp_rrif_acc_group_664","l10n_hr_coa_rrif_2015_template","6641","6649","664 - Uračunani porezi u robi"
"kp_rrif_acc_group_665","l10n_hr_coa_rrif_2015_template","6651","6659","665 - Roba u poreznom skladištu ili u slobodnoj zoni"
"kp_rrif_acc_group_666","l10n_hr_coa_rrif_2015_template","6661","6669","666 - Roba u doradi, obradi i manipulaciji"
"kp_rrif_acc_group_667","l10n_hr_coa_rrif_2015_template","6671","6679","667 - Roba na putu"
"kp_rrif_acc_group_668","l10n_hr_coa_rrif_2015_template","6681","6689","668 - Uračunana razlika u cijeni robe"
"kp_rrif_acc_group_669","l10n_hr_coa_rrif_2015_template","6691","6699","669 - Vrijednosno usklađivanje zaliha robe"
"kp_rrif_acc_group_67","l10n_hr_coa_rrif_2015_template","671","679","67 - PREDUJMOVI ZA NABAVU ROBE"
"kp_rrif_acc_group_670","l10n_hr_coa_rrif_2015_template","6701","6709","670 - Dani predujmovi za nabavu robe"
"kp_rrif_acc_group_671","l10n_hr_coa_rrif_2015_template","6711","6719","671 - Dani predujmovi uvozniku za nabavu robe"
"kp_rrif_acc_group_672","l10n_hr_coa_rrif_2015_template","6721","6729","672 - Dani predujmovi za robu povezanom društvu"
"kp_rrif_acc_group_673","l10n_hr_coa_rrif_2015_template","6731","6739","673 - Dani predujmovi za nabavu bioloških proizvoda"
"kp_rrif_acc_group_679","l10n_hr_coa_rrif_2015_template","6791","6799","679 - Vrijednosno usklađenje danih predujmova za robu"
"kp_rrif_acc_group_68","l10n_hr_coa_rrif_2015_template","681","689","68 - NEKRETNINE I UMJETNINE ZA TRGOVANJE"
"kp_rrif_acc_group_680","l10n_hr_coa_rrif_2015_template","6801","6809","680 - Nabavna vrijednost nekretnina za preprodaju (s porezom na promet)"
"kp_rrif_acc_group_681","l10n_hr_coa_rrif_2015_template","6811","6819","681 - Troškovi dodatnog uređenja - dorade"
"kp_rrif_acc_group_682","l10n_hr_coa_rrif_2015_template","6821","6829","682 - Umjetnine u prodaji"
"kp_rrif_acc_group_683","l10n_hr_coa_rrif_2015_template","6831","6839","683 - Nekretnine za prodaju (uređene)"
"kp_rrif_acc_group_684","l10n_hr_coa_rrif_2015_template","6841","6849","684 - Uračunani PDV u umjetnine"
"kp_rrif_acc_group_685","l10n_hr_coa_rrif_2015_template","6851","6859","685 - Oldtimeri za trgovanje"
"kp_rrif_acc_group_687","l10n_hr_coa_rrif_2015_template","6871","6879","687 - Predujmovi za kupnju nekretnina radi daljnje prodaje"
"kp_rrif_acc_group_688","l10n_hr_coa_rrif_2015_template","6881","6889","688 - Uračunana razlika u cijeni nekretnina i umjetnina za daljnju prodaju"
"kp_rrif_acc_group_689","l10n_hr_coa_rrif_2015_template","6891","6899","689 - Vrijednosno usklađivanje nekretnina i umjetnina u prometu i predujmova"
"kp_rrif_acc_group_69","l10n_hr_coa_rrif_2015_template","691","699","69 - DUGOTRAJNA IMOVINA NAMIJENJENA PRODAJI"
"kp_rrif_acc_group_690","l10n_hr_coa_rrif_2015_template","6901","6909","690 - Nematerijalna imovina namijenjena prodaji"
"kp_rrif_acc_group_691","l10n_hr_coa_rrif_2015_template","6911","6919","691 - Materijalna imovina namijenjena za prodaju"
"kp_rrif_acc_group_699","l10n_hr_coa_rrif_2015_template","6991","6999","699 - Vrijednosno usklađenje dugotrajne imovine namijenjena prodaji"
"kp_rrif_acc_group_7","l10n_hr_coa_rrif_2015_template","71","79","7 - POKRIĆE RASHODA I PRIHODI RAZDOBLJA"
"kp_rrif_acc_group_70","l10n_hr_coa_rrif_2015_template","701","709","70 - TROŠKOVI PRODANIH ZALIHA PROIZVODA I USLUGA"
"kp_rrif_acc_group_700","l10n_hr_coa_rrif_2015_template","7001","7009","700 - Trošak zaliha prodanih proizvoda (60, 62, 63 i 64)"
"kp_rrif_acc_group_701","l10n_hr_coa_rrif_2015_template","7011","7019","701 - Troškovi realiziranih usluga (490 i 601)"
"kp_rrif_acc_group_702","l10n_hr_coa_rrif_2015_template","7021","7029","702 - Troškovi neiskorištenog kapaciteta (HSFI t. 10.18. i MRS 2 t. 13)"
"kp_rrif_acc_group_703","l10n_hr_coa_rrif_2015_template","7031","7039","703 - Troškovi prodanih zaliha materijala i otpadaka (31, 32, 35 i 36)"
"kp_rrif_acc_group_704","l10n_hr_coa_rrif_2015_template","7041","7049","704 - Rashodi zaliha proizvodnje (HSFI 10 i MRS 2)"
"kp_rrif_acc_group_705","l10n_hr_coa_rrif_2015_template","7051","7059","705 - Greškom neiskazani rashodi proteklih razdoblja"
"kp_rrif_acc_group_706","l10n_hr_coa_rrif_2015_template","7061","7069","706 - Gubitci iz ugovora o izgradnji (MRS 11, t. 36.)"
"kp_rrif_acc_group_707","l10n_hr_coa_rrif_2015_template","7071","7079","707 - Troškovi iz ugovora o ortaštvu"
"kp_rrif_acc_group_708","l10n_hr_coa_rrif_2015_template","7081","7089","708 - Troškovi vrijednosnog usklađenja proizvodnje u tijeku (609), poluproizvoda (629) i zaliha gotovih proizvoda (639 i 649)"
"kp_rrif_acc_group_71","l10n_hr_coa_rrif_2015_template","711","719","71 - TROŠKOVI PRODANE ROBE"
"kp_rrif_acc_group_710","l10n_hr_coa_rrif_2015_template","7101","7109","710 - Nabavna vrijednost prodane robe"
"kp_rrif_acc_group_711","l10n_hr_coa_rrif_2015_template","7111","7119","711 - Nabavna vrijednost prodanih nekretnina i umjetnina"
"kp_rrif_acc_group_712","l10n_hr_coa_rrif_2015_template","7121","7129","712 - Troškovi dugotr. imov. namijenjeni prodaji"
"kp_rrif_acc_group_713","l10n_hr_coa_rrif_2015_template","7131","7139","713 - Troškovi kala, rastepa, kvara i loma na robi i otpisi robe"
"kp_rrif_acc_group_714","l10n_hr_coa_rrif_2015_template","7141","7149","714 - Troškovi zamjene robe u jamstvenom roku"
"kp_rrif_acc_group_715","l10n_hr_coa_rrif_2015_template","7151","7159","715 - Greškom neiskazani rashodi prodane robe u proteklim razdobljima u trgovini"
"kp_rrif_acc_group_718","l10n_hr_coa_rrif_2015_template","7181","7189","718 - Troškovi vrijednosnog usklađenja trgovačke robe i predujmova (669, 679, 689)"
"kp_rrif_acc_group_719","l10n_hr_coa_rrif_2015_template","7191","7199","719 - Troškovi vrijednosnog usklađenja dugotrajne imovine namijenjene prodaji (699)"
"kp_rrif_acc_group_72","l10n_hr_coa_rrif_2015_template","721","729","72 - TROŠKOVI UPRAVE, ADMINISTRACIJE I OSTALI RASHODI"
"kp_rrif_acc_group_720","l10n_hr_coa_rrif_2015_template","7201","7209","720 - Troškovi uprave, prodaje, administracije (491)"
"kp_rrif_acc_group_721","l10n_hr_coa_rrif_2015_template","7211","7219","721 - Ostali poslovni rashodi - nespomenuti"
"kp_rrif_acc_group_73","l10n_hr_coa_rrif_2015_template","731","739","73 - IZVANREDNI - OSTALI RASHODI"
"kp_rrif_acc_group_730","l10n_hr_coa_rrif_2015_template","7301","7309","730 - Izvanredni rashodi od prodaje dugotrajne imovine (HSFI t. 8.35.)"
"kp_rrif_acc_group_731","l10n_hr_coa_rrif_2015_template","7311","7319","731 - Izvanredni otpisi od otuđenja imovine koji su nastali neočekivano i u visokoj vrijednosti (HSFI t. 4.7. i MRS 10, t. 9.)"
"kp_rrif_acc_group_732","l10n_hr_coa_rrif_2015_template","7321","7329","732 - Gubitci zbog izvlaštenja ili zbog prirodnih katastrofa na važnom dijelu imovine"
"kp_rrif_acc_group_733","l10n_hr_coa_rrif_2015_template","7331","7339","733 - Izvanredni rashodi iz ostalih rijetkih i neobičnih događaja ili transakcija"
"kp_rrif_acc_group_734","l10n_hr_coa_rrif_2015_template","7341","7349","734 - Izvanredne kazne, penali, odštete, naknadno utvrđ. obveze i sl."
"kp_rrif_acc_group_735","l10n_hr_coa_rrif_2015_template","7351","7359","735 - Nerealizirani gubitci"
"kp_rrif_acc_group_736","l10n_hr_coa_rrif_2015_template","7361","7369","736 - Troškovi vraćene robe prodane u prethodnim god."
"kp_rrif_acc_group_737","l10n_hr_coa_rrif_2015_template","7371","7379","737 - Gubitci od procjene biološke imovine"
"kp_rrif_acc_group_738","l10n_hr_coa_rrif_2015_template","7381","7389","738 - Gubitci od procjene poljoprivrednih proizvoda"
"kp_rrif_acc_group_74","l10n_hr_coa_rrif_2015_template","741","749","74 - UDIO U GUBITKU I DOBITKU PRIDRUŽENIH PODUZETNIKA"
"kp_rrif_acc_group_740","l10n_hr_coa_rrif_2015_template","7401","7409","740 - Udio u gubitku pridruženih poduzetnika"
"kp_rrif_acc_group_745","l10n_hr_coa_rrif_2015_template","7451","7459","745 - Udio u dobitku od pridruženih poduzetnika"
"kp_rrif_acc_group_75","l10n_hr_coa_rrif_2015_template","751","759","75 - PRIHODI OD PRODAJE PROIZVODA I USLUGA"
"kp_rrif_acc_group_750","l10n_hr_coa_rrif_2015_template","7501","7509","750 - Prihodi od prodaje proizvoda (analitika po proizvodima ili profitnim centrima)"
"kp_rrif_acc_group_751","l10n_hr_coa_rrif_2015_template","7511","7519","751 - Prihodi od prodaje usluga"
"kp_rrif_acc_group_752","l10n_hr_coa_rrif_2015_template","7521","7529","752 - Prihodi od graditeljskih usluga - iz ugovora o izgradnji (građevina)"
"kp_rrif_acc_group_753","l10n_hr_coa_rrif_2015_template","7531","7539","753 - Prihodi od prodaje dobara u inozemstvo"
"kp_rrif_acc_group_754","l10n_hr_coa_rrif_2015_template","7541","7549","754 - Prihodi od prodaje usluga u inozemstvo"
"kp_rrif_acc_group_755","l10n_hr_coa_rrif_2015_template","7551","7559","755 - Prihodi od prodaje dobara i usluga društvima u kojima postoje sudjelujući interesi (do 20% udjela)"
"kp_rrif_acc_group_756","l10n_hr_coa_rrif_2015_template","7561","7569","756 - Prihodi od prodaje proizvoda i usluga ovisnim društvima (analitika po društvima)"
"kp_rrif_acc_group_757","l10n_hr_coa_rrif_2015_template","7571","7579","757 - Prihodi od zakupa i najmova"
"kp_rrif_acc_group_758","l10n_hr_coa_rrif_2015_template","7581","7589","758 - Prihodi iz ortaštva"
"kp_rrif_acc_group_759","l10n_hr_coa_rrif_2015_template","7591","7599","759 - Ostali prihodi od ostale prodaje"
"kp_rrif_acc_group_76","l10n_hr_coa_rrif_2015_template","761","769","76 - PRIHODI OD PRODAJE TRGOVAČKE ROBE"
"kp_rrif_acc_group_760","l10n_hr_coa_rrif_2015_template","7601","7609","760 - Prihodi od prodaje robe"
"kp_rrif_acc_group_761","l10n_hr_coa_rrif_2015_template","7611","7619","761 - Prihodi od prodaje robe u inozemstvu"
"kp_rrif_acc_group_762","l10n_hr_coa_rrif_2015_template","7621","7629","762 - Prihodi od trgovačkih usluga"
"kp_rrif_acc_group_763","l10n_hr_coa_rrif_2015_template","7631","7639","763 - Prihodi od prodaje nekurentne robe (robe u kvaru, oštećenju, demodirana i sl.)"
"kp_rrif_acc_group_764","l10n_hr_coa_rrif_2015_template","7641","7649","764 - Prihodi od prodaje robe na kredit"
"kp_rrif_acc_group_765","l10n_hr_coa_rrif_2015_template","7651","7659","765 - Prihodi od prodaje robe društvima u kojima postoje sudjelujući interesi (do 20% udjela)"
"kp_rrif_acc_group_766","l10n_hr_coa_rrif_2015_template","7661","7669","766 - Prihodi od prodaje robe ovisnim društvima"
"kp_rrif_acc_group_767","l10n_hr_coa_rrif_2015_template","7671","7679","767 - Prihodi od dane (prodane) robe u financijski lizing (najam)"
"kp_rrif_acc_group_768","l10n_hr_coa_rrif_2015_template","7681","7689","768 - Prihodi od preprodaje nekretnina i umjetnina"
"kp_rrif_acc_group_769","l10n_hr_coa_rrif_2015_template","7691","7699","769 - Ostali prihodi od prodaje roba i trgovačkih usluga"
"kp_rrif_acc_group_77","l10n_hr_coa_rrif_2015_template","771","779","77 - FINANCIJSKI PRIHODI"
"kp_rrif_acc_group_770","l10n_hr_coa_rrif_2015_template","7701","7709","770 - Kamate, tečajne razlike, dividende i sl. prihodi iz odnosa s povezanim poduzetnicima"
"kp_rrif_acc_group_771","l10n_hr_coa_rrif_2015_template","7711","7719","771 - Prihodi od kamata"
"kp_rrif_acc_group_772","l10n_hr_coa_rrif_2015_template","7721","7729","772 - Prihodi od tečajnih razlika"
"kp_rrif_acc_group_773","l10n_hr_coa_rrif_2015_template","7731","7739","773 - Prihodi od dividende i dobitaka iz udjela"
"kp_rrif_acc_group_774","l10n_hr_coa_rrif_2015_template","7741","7749","774 - Financijski prihodi od imovine"
"kp_rrif_acc_group_775","l10n_hr_coa_rrif_2015_template","7751","7759","775 - Dio prihoda od pridruženih poduzetnika i sudjelujućih interesa"
"kp_rrif_acc_group_776","l10n_hr_coa_rrif_2015_template","7761","7769","776 - Nerealizirani dobitci (prihodi) od financijske imovine"
"kp_rrif_acc_group_777","l10n_hr_coa_rrif_2015_template","7771","7779","777 - Prihodi negativnog goodwilla"
"kp_rrif_acc_group_778","l10n_hr_coa_rrif_2015_template","7781","7789","778 - Prihodi od financijskih naknada"
"kp_rrif_acc_group_779","l10n_hr_coa_rrif_2015_template","7791","7799","779 - Ostali financijski prihodi"
"kp_rrif_acc_group_78","l10n_hr_coa_rrif_2015_template","781","789","78 - OSTALI POSLOVNI I IZVANREDNI PRIHODI"
"kp_rrif_acc_group_780","l10n_hr_coa_rrif_2015_template","7801","7809","780 - Prihodi od otpisa obveza i popusta"
"kp_rrif_acc_group_781","l10n_hr_coa_rrif_2015_template","7811","7819","781 - Prihodi od rezidualnih imovinskih stavki, viškova i procjena"
"kp_rrif_acc_group_782","l10n_hr_coa_rrif_2015_template","7821","7829","782 - Prihodi od ukidanja rezerviranja i naknadno naplaćeni prihodi"
"kp_rrif_acc_group_783","l10n_hr_coa_rrif_2015_template","7831","7839","783 - Prihodi od refundac., dotacija, subvencija i nadoknada"
"kp_rrif_acc_group_784","l10n_hr_coa_rrif_2015_template","7841","7849","784 - Prihodi od ukidanja gubitaka i revalorizacija"
"kp_rrif_acc_group_785","l10n_hr_coa_rrif_2015_template","7851","7859","785 - Ostali poslovni prihodi"
"kp_rrif_acc_group_786","l10n_hr_coa_rrif_2015_template","7861","7869","786 - Prihodi od državnih potpora (HSFI 15 i MRS 20)"
"kp_rrif_acc_group_787","l10n_hr_coa_rrif_2015_template","7871","7879","787 - Dobitci od procjene poljoprivrednih proizvoda i biološke imovine (HSFI 17, t. 17.12 i MRS 41)"
"kp_rrif_acc_group_788","l10n_hr_coa_rrif_2015_template","7881","7889","788 - Prihodi od uporabe vlastitih proizvoda"
"kp_rrif_acc_group_789","l10n_hr_coa_rrif_2015_template","7891","7899","789 - Izvanredni - ostali prihodi (npr. veliki besplatni primitak, prihod koji nije proizašao iz redovitog poslovanja)"
"kp_rrif_acc_group_79","l10n_hr_coa_rrif_2015_template","791","799","79 - RAZLIKA PRIHODA I RASHODA FINANCIJSKE GODINE"
"kp_rrif_acc_group_790","l10n_hr_coa_rrif_2015_template","7901","7909","790 - Razlika prihoda i rashoda (iz cjelokupnog poslovanja)"
"kp_rrif_acc_group_8","l10n_hr_coa_rrif_2015_template","81","89","8 - FINANCIJSKI REZULTAT POSLOVANJA"
"kp_rrif_acc_group_80","l10n_hr_coa_rrif_2015_template","801","809","80 - DOBITAK ILI GUBITAK RAZDOBLJA"
"kp_rrif_acc_group_800","l10n_hr_coa_rrif_2015_template","8001","8009","800 - Dobitak prije oporezivanja"
"kp_rrif_acc_group_801","l10n_hr_coa_rrif_2015_template","8011","8019","801 - Gubitak prije oporezivanja"
"kp_rrif_acc_group_803","l10n_hr_coa_rrif_2015_template","8031","8039","803 - Porez na dobitak (gubitak)"
"kp_rrif_acc_group_804","l10n_hr_coa_rrif_2015_template","8041","8049","804 - Dobitak ili gubitak razdoblja"
"kp_rrif_acc_group_81","l10n_hr_coa_rrif_2015_template","811","819","81 - DOBITAK ILI GUBITAK RAZDOBLJA KOJI PRIPADA DRUGIMA"
"kp_rrif_acc_group_810","l10n_hr_coa_rrif_2015_template","8101","8109","810 - Dobitak pripisan imateljima kapitala matice"
"kp_rrif_acc_group_811","l10n_hr_coa_rrif_2015_template","8111","8119","811 - Gubitak koji tereti imatelje kapitala matice"
"kp_rrif_acc_group_813","l10n_hr_coa_rrif_2015_template","8131","8139","813 - Dobitak pripisan manjinskom interesu"
"kp_rrif_acc_group_814","l10n_hr_coa_rrif_2015_template","8141","8149","814 - Gubitak koji tereti manjinski interes"
"kp_rrif_acc_group_9","l10n_hr_coa_rrif_2015_template","91","99","9 - KAPITAL I PRIČUVE TE IZVANBILANČNI ZAPISI"
"kp_rrif_acc_group_90","l10n_hr_coa_rrif_2015_template","901","909","90 - TEMELJNI - (UPISANI) KAPITAL"
"kp_rrif_acc_group_900","l10n_hr_coa_rrif_2015_template","9001","9009","900 - Upisani temeljni kapital koji je plaćen"
"kp_rrif_acc_group_901","l10n_hr_coa_rrif_2015_template","9011","9019","901 - Upisani temeljni kapital manjinskih članova"
"kp_rrif_acc_group_902","l10n_hr_coa_rrif_2015_template","9021","9029","902 - Upisani kapital koji nije plaćen"
"kp_rrif_acc_group_903","l10n_hr_coa_rrif_2015_template","9031","9039","903 - Kapital (ulozi) članova javnog trgovačkog društva"
"kp_rrif_acc_group_904","l10n_hr_coa_rrif_2015_template","9041","9049","904 - Kapital (ulozi) komanditora komanditnog društva"
"kp_rrif_acc_group_905","l10n_hr_coa_rrif_2015_template","9051","9059","905 - Državni kapital u udjelima"
"kp_rrif_acc_group_906","l10n_hr_coa_rrif_2015_template","9061","9069","906 - Kapital članova zadruge"
"kp_rrif_acc_group_91","l10n_hr_coa_rrif_2015_template","911","919","91 - KAPITALNE PRIČUVE"
"kp_rrif_acc_group_910","l10n_hr_coa_rrif_2015_template","9101","9109","910 - Uplaćeni udjeli - dionice iznad svote temeljnog kapitala"
"kp_rrif_acc_group_911","l10n_hr_coa_rrif_2015_template","9111","9119","911 - Kapitalne pričuve iz dodatnih uplata radi stjecanja posebnih prava u društvu (ili zamjenjivih obveznica)"
"kp_rrif_acc_group_912","l10n_hr_coa_rrif_2015_template","9121","9129","912 - Kapitalne pričuve iz uplata dodatnih činidbi"
"kp_rrif_acc_group_913","l10n_hr_coa_rrif_2015_template","9131","9139","913 - Kapitalne pričuve iz ostatka pri smanjenju temeljnog kapitala"
"kp_rrif_acc_group_914","l10n_hr_coa_rrif_2015_template","9141","9149","914 - Kapitalne pričuve iz drugih izvora"
"kp_rrif_acc_group_915","l10n_hr_coa_rrif_2015_template","9151","9159","915 - Kapitalni dobitak iz prodaje vlastitih udjela - dionica"
"kp_rrif_acc_group_916","l10n_hr_coa_rrif_2015_template","9161","9169","916 - Kapitalni dobitak na prodane emitirane dionice"
"kp_rrif_acc_group_917","l10n_hr_coa_rrif_2015_template","9171","9179","917 - Kapitalne pričuve iz ulaganja tajnog člana društva (čl. 148. ZTD-a)"
"kp_rrif_acc_group_919","l10n_hr_coa_rrif_2015_template","9191","9199","919 - Kapital iz ulaganja obrtnika dobitaša"
"kp_rrif_acc_group_92","l10n_hr_coa_rrif_2015_template","921","929","92 - PRIČUVE IZ DOBITKA"
"kp_rrif_acc_group_920","l10n_hr_coa_rrif_2015_template","9201","9209","920 - Zakonske pričuve (u d.d.)"
"kp_rrif_acc_group_921","l10n_hr_coa_rrif_2015_template","9211","9219","921 - Pričuve za vlastite dionice i udjele (čl. 233. i 406.a ZTD-a)"
"kp_rrif_acc_group_922","l10n_hr_coa_rrif_2015_template","9221","9229","922 - Vlastite dionice i udjeli (odbitna- dugovna stavka)"
"kp_rrif_acc_group_923","l10n_hr_coa_rrif_2015_template","9231","9239","923 - Statutarne pričuve"
"kp_rrif_acc_group_924","l10n_hr_coa_rrif_2015_template","9241","9249","924 - Ostale pričuve"
"kp_rrif_acc_group_93","l10n_hr_coa_rrif_2015_template","931","939","93 - REVALORIZACIJSKE PRIČUVE"
"kp_rrif_acc_group_930","l10n_hr_coa_rrif_2015_template","9301","9309","930 - Revalorizacijske pričuve"
"kp_rrif_acc_group_931","l10n_hr_coa_rrif_2015_template","9311","9319","931 - Revalorizacijske pričuve ranijih godina"
"kp_rrif_acc_group_932","l10n_hr_coa_rrif_2015_template","9321","9329","932 - Pričuve iz tečajnih razlika od ulaganja u inozemno poslovanje (MRS 21, t. 39.)"
"kp_rrif_acc_group_933","l10n_hr_coa_rrif_2015_template","9331","9339","933 - Dobitci/gubitci od udjela u kapitalu do prestanka priznavanja (MRS 1, t. 95. i MRS 39. 55.b)"
"kp_rrif_acc_group_934","l10n_hr_coa_rrif_2015_template","9341","9349","934 - Dobitci/gubitci iz zaštite novčanog toka do reklasifikacije (MRS 1, t. 95. i MRS 39, t. 100.)"
"kp_rrif_acc_group_935","l10n_hr_coa_rrif_2015_template","9351","9359","935 - Ostali akumulirani sveobuhvatni dobitci/gubitci - pričuve (MRS 1, t. 96.)"
"kp_rrif_acc_group_936","l10n_hr_coa_rrif_2015_template","9361","9369","936 - Revaloriz. pričuve ulagatelja po metodi udjela"
"kp_rrif_acc_group_94","l10n_hr_coa_rrif_2015_template","941","949","94 - ZADRŽANI DOBITAK ILI PRENESENI GUBITAK"
"kp_rrif_acc_group_940","l10n_hr_coa_rrif_2015_template","9401","9409","940 - Zadržani dobitak (iz prethodnih godina)"
"kp_rrif_acc_group_9400","l10n_hr_coa_rrif_2015_template","94001","94009","9400 - Zadržani dobitci ostvareni do kraja 2000."
"kp_rrif_acc_group_9401","l10n_hr_coa_rrif_2015_template","94011","94019","9401 - Zadržani dobitak iz 2001. do 2004."
"kp_rrif_acc_group_9402","l10n_hr_coa_rrif_2015_template","94021","94029","9402 - Zadržani dobitak iz 2004. do 2012."
"kp_rrif_acc_group_9403","l10n_hr_coa_rrif_2015_template","94031","94039","9403 - Zadržani dobitak iz 2012. i poslije"
"kp_rrif_acc_group_941","l10n_hr_coa_rrif_2015_template","9411","9419","941 - Preneseni gubitak (kumuliran u prethodnim godinama - analitika po članovima)"
"kp_rrif_acc_group_95","l10n_hr_coa_rrif_2015_template","951","959","95 - DOBITAK ILI GUBITAK POSLOVNE GODINE"
"kp_rrif_acc_group_950","l10n_hr_coa_rrif_2015_template","9501","9509","950 - Dobitak poslovne godine"
"kp_rrif_acc_group_951","l10n_hr_coa_rrif_2015_template","9511","9519","951 - Gubitak poslovne godine (analitika po članovima)"
"kp_rrif_acc_group_96","l10n_hr_coa_rrif_2015_template","961","969","96 - MANJINSKI INTERES"
"kp_rrif_acc_group_960","l10n_hr_coa_rrif_2015_template","9601","9609","960 - Manjinski interes"
"kp_rrif_acc_group_99","l10n_hr_coa_rrif_2015_template","991","999","99 - IZVANBILANČNI ZAPISI"
"kp_rrif_acc_group_990","l10n_hr_coa_rrif_2015_template","9901","9909","990 - Imovina - materijalna u optjecaju"
"kp_rrif_acc_group_991","l10n_hr_coa_rrif_2015_template","9911","9919","991 - Prava"
"kp_rrif_acc_group_992","l10n_hr_coa_rrif_2015_template","9921","9929","992 - Vrijednosni papiri"
"kp_rrif_acc_group_993","l10n_hr_coa_rrif_2015_template","9931","9939","993 - Vrijednosnice u manipulaciji"
"kp_rrif_acc_group_994","l10n_hr_coa_rrif_2015_template","9941","9949","994 - Obračun dobitka investicijskog pothvata"
"kp_rrif_acc_group_995","l10n_hr_coa_rrif_2015_template","9951","9959","995 - Izvori materijalne imovine"
"kp_rrif_acc_group_996","l10n_hr_coa_rrif_2015_template","9961","9969","996 - Izvori prava"
"kp_rrif_acc_group_997","l10n_hr_coa_rrif_2015_template","9971","9979","997 - Obveze za vrijednosne papire koji nisu stavljeni u optjecaj"
"kp_rrif_acc_group_998","l10n_hr_coa_rrif_2015_template","9981","9989","998 - Obveze za izdane vrijednosnice u manipulaciji"
"kp_rrif_acc_group_999","l10n_hr_coa_rrif_2015_template","9991","9999","999 - Obveze s osnove investicijskog pothvata"
